Time,Zone1/converter,Zone1/standby,Grid4/grid/converter,Grid4/grid/standby,Grid4/grid/wire,PV1/solar/converter,PV1/solar/standby,PV1/solar/wire,Light2/light string 1/converter,Light2/light string 1/standby,Light2/light string 1/wire,Light2/light string 2/converter,Light2/light string 2/standby,Light2/light string 2/wire,Fan3/fan/converter,Fan3/fan/standby,Fan3/fan/wire,Total Loss,Total Load,Efficiency
1.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
2.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
3.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
4.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
5.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
6.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
7.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
8.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
9.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
10.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
11.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
12.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
13.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
14.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
15.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
16.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
17.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
18.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
19.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
20.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
21.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
22.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
23.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
24.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
25.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
26.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
27.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
28.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
29.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
30.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
31.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
32.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
33.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
34.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
35.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
36.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
37.0,0.0,10.0,0.0,0.0,0.0,0.7773535353535351,0.1,0.0,4.972658646685247,0.5,0.06787833537030877,3.300591290882153,0.5,0.030154050449984943,15.555641764575483,0.5,0.7213100798689904,37.02558770318571,235.63026872223114,0.8641722576170215
